Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Is_single,Edu_2n Cycle,Edu_Basic,Edu_Graduation,Edu_Master,Edu_PhD,Days_Suscribed,Children,TotalAcceptedCmp,TotalSpent
41580.0,15.0,56.0,5.0,24.0,4.0,0.0,3.0,3.0,2.0,1.0,3.0,5.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,2578.0,2.0,0.0,92.0
80336.0,12.0,209.0,19.0,456.0,160.0,142.0,66.0,1.0,2.0,9.0,13.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,2305.0,0.0,0.0,1052.0
47743.0,56.0,198.0,2.0,43.0,0.0,12.0,20.0,3.0,4.0,1.0,6.0,6.0,0.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,2476.0,1.0,1.0,275.0
62972.0,39.0,313.0,15.0,47.0,20.0,0.0,192.0,2.0,7.0,4.0,3.0,6.0,0.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,2707.0,1.0,0.0,587.0
57333.0,55.0,941.0,14.0,397.0,76.0,58.0,176.0,11.0,8.0,5.0,9.0,6.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,1.0,2657.0,1.0,1.0,1662.0
32313.0,60.0,86.0,4.0,56.0,2.0,4.0,7.0,3.0,4.0,0.0,4.0,9.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,2515.0,1.0,0.0,159.0
84953.0,73.0,167.0,48.0,602.0,63.0,72.0,72.0,1.0,3.0,10.0,4.0,2.0,0.0,67.0,1.0,0.0,0.0,0.0,1.0,0.0,2403.0,0.0,4.0,1024.0
27071.0,90.0,8.0,3.0,19.0,0.0,2.0,3.0,2.0,2.0,0.0,3.0,6.0,0.0,52.0,1.0,0.0,0.0,0.0,1.0,0.0,2079.0,1.0,0.0,35.0
68148.0,86.0,389.0,66.0,408.0,37.0,57.0,85.0,1.0,4.0,4.0,6.0,2.0,0.0,63.0,0.0,0.0,0.0,0.0,1.0,0.0,2314.0,0.0,0.0,1042.0
65735.0,37.0,239.0,7.0,119.0,4.0,15.0,11.0,5.0,6.0,2.0,6.0,7.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,2216.0,2.0,0.0,395.0
86836.0,7.0,179.0,21.0,273.0,0.0,21.0,63.0,1.0,6.0,10.0,6.0,5.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,2667.0,0.0,4.0,557.0
4023.0,29.0,5.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,19.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,2018.0,2.0,0.0,9.0
30093.0,19.0,2.0,6.0,28.0,13.0,4.0,16.0,1.0,2.0,0.0,3.0,7.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,2368.0,0.0,0.0,69.0
57705.0,14.0,383.0,0.0,53.0,6.0,4.0,40.0,3.0,8.0,1.0,6.0,6.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,2181.0,1.0,0.0,486.0
25008.0,72.0,2.0,8.0,8.0,6.0,1.0,9.0,2.0,1.0,0.0,3.0,8.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,2159.0,1.0,0.0,34.0
83257.0,56.0,536.0,27.0,590.0,38.0,107.0,67.0,1.0,5.0,10.0,12.0,6.0,1.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,2661.0,0.0,3.0,1365.0
22280.0,85.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,2418.0,1.0,0.0,13.0
72159.0,62.0,322.0,53.0,899.0,34.0,40.0,53.0,1.0,4.0,6.0,10.0,2.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,2620.0,0.0,0.0,1401.0
64260.0,1.0,539.0,169.0,816.0,20.0,0.0,30.0,1.0,4.0,5.0,4.0,3.0,0.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,2546.0,0.0,1.0,1574.0
82733.0,28.0,712.0,50.0,420.0,65.0,38.0,38.0,1.0,8.0,4.0,7.0,4.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,1.0,2304.0,0.0,1.0,1323.0
74290.0,70.0,1121.0,0.0,72.0,0.0,12.0,12.0,4.0,10.0,8.0,10.0,6.0,0.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,2333.0,1.0,2.0,1217.0
58217.0,84.0,68.0,1.0,13.0,3.0,5.0,13.0,1.0,2.0,0.0,4.0,6.0,0.0,69.0,1.0,0.0,0.0,0.0,1.0,0.0,2601.0,3.0,0.0,103.0
21024.0,89.0,36.0,4.0,18.0,6.0,2.0,18.0,1.0,2.0,0.0,4.0,7.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,2372.0,0.0,0.0,84.0
70116.0,73.0,707.0,44.0,603.0,95.0,58.0,29.0,1.0,2.0,8.0,12.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,2531.0,0.0,0.0,1536.0
54006.0,42.0,174.0,77.0,203.0,6.0,24.0,97.0,2.0,8.0,1.0,7.0,7.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,2661.0,1.0,0.0,581.0
69063.0,16.0,666.0,35.0,124.0,69.0,8.0,26.0,1.0,5.0,3.0,5.0,3.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,2611.0,1.0,0.0,928.0
11448.0,16.0,0.0,0.0,0.0,6.0,2.0,6.0,1.0,1.0,0.0,2.0,6.0,0.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,2208.0,0.0,0.0,14.0
61825.0,56.0,162.0,50.0,100.0,55.0,30.0,27.0,1.0,4.0,2.0,8.0,4.0,0.0,41.0,1.0,0.0,0.0,1.0,0.0,0.0,2338.0,1.0,0.0,424.0
70886.0,65.0,407.0,70.0,239.0,103.0,88.0,53.0,1.0,5.0,4.0,4.0,2.0,0.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,2270.0,1.0,0.0,960.0
69109.0,10.0,823.0,25.0,459.0,124.0,29.0,95.0,1.0,6.0,6.0,7.0,4.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,2609.0,0.0,2.0,1555.0
60208.0,13.0,488.0,23.0,71.0,15.0,0.0,59.0,11.0,8.0,3.0,7.0,7.0,0.0,47.0,1.0,0.0,0.0,1.0,0.0,0.0,2642.0,2.0,2.0,656.0
32889.0,78.0,28.0,0.0,13.0,4.0,2.0,8.0,3.0,2.0,1.0,3.0,5.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,2308.0,2.0,0.0,55.0
34738.0,51.0,3.0,2.0,10.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,6.0,0.0,36.0,1.0,0.0,0.0,1.0,0.0,0.0,2061.0,1.0,0.0,20.0
30538.0,27.0,284.0,0.0,52.0,8.0,3.0,20.0,4.0,9.0,0.0,4.0,10.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,2648.0,1.0,0.0,367.0
82326.0,30.0,938.0,142.0,754.0,159.0,81.0,183.0,1.0,5.0,10.0,6.0,2.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,2123.0,0.0,4.0,2257.0
26642.0,71.0,13.0,2.0,15.0,2.0,2.0,8.0,2.0,2.0,0.0,3.0,6.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,1.0,2132.0,1.0,0.0,42.0
69932.0,97.0,412.0,172.0,153.0,150.0,105.0,57.0,2.0,7.0,6.0,11.0,4.0,0.0,56.0,1.0,0.0,0.0,1.0,0.0,0.0,2394.0,1.0,0.0,1049.0
44503.0,83.0,31.0,1.0,8.0,0.0,0.0,8.0,2.0,2.0,0.0,3.0,6.0,0.0,48.0,1.0,0.0,0.0,1.0,0.0,0.0,2086.0,2.0,0.0,48.0
60200.0,3.0,502.0,19.0,132.0,0.0,6.0,26.0,6.0,6.0,2.0,11.0,6.0,0.0,72.0,1.0,0.0,0.0,0.0,0.0,1.0,2555.0,1.0,0.0,685.0
49638.0,71.0,18.0,10.0,3.0,3.0,5.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0,0.0,2083.0,1.0,0.0,39.0
23830.0,3.0,1.0,8.0,6.0,4.0,8.0,16.0,1.0,1.0,0.0,3.0,7.0,0.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,2154.0,0.0,0.0,43.0
33051.0,15.0,100.0,71.0,243.0,108.0,94.0,219.0,3.0,9.0,1.0,8.0,9.0,0.0,61.0,1.0,0.0,0.0,0.0,1.0,0.0,2694.0,0.0,1.0,835.0
72905.0,52.0,407.0,114.0,445.0,181.0,165.0,203.0,1.0,3.0,7.0,9.0,1.0,0.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,2171.0,0.0,1.0,1515.0
69702.0,8.0,664.0,9.0,240.0,50.0,19.0,57.0,2.0,7.0,7.0,10.0,4.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,1.0,2507.0,1.0,0.0,1039.0
70300.0,89.0,1045.0,61.0,338.0,60.0,46.0,46.0,3.0,5.0,5.0,13.0,8.0,0.0,45.0,1.0,0.0,0.0,1.0,0.0,0.0,2361.0,1.0,0.0,1596.0
70643.0,66.0,1218.0,107.0,304.0,23.0,143.0,33.0,1.0,5.0,8.0,4.0,6.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,2634.0,0.0,1.0,1828.0
30396.0,22.0,15.0,0.0,6.0,0.0,1.0,12.0,2.0,1.0,1.0,2.0,7.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,2072.0,1.0,2.0,34.0
50616.0,56.0,128.0,0.0,16.0,0.0,1.0,4.0,2.0,4.0,0.0,4.0,7.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,1.0,2084.0,1.0,0.0,149.0
62772.0,74.0,581.0,49.0,157.0,43.0,8.0,108.0,1.0,5.0,6.0,11.0,2.0,0.0,51.0,1.0,0.0,0.0,0.0,1.0,0.0,2418.0,1.0,1.0,946.0
30298.0,48.0,6.0,3.0,12.0,6.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,2053.0,0.0,0.0,28.0
52413.0,67.0,185.0,8.0,133.0,56.0,56.0,12.0,2.0,7.0,1.0,7.0,7.0,0.0,36.0,1.0,0.0,0.0,1.0,0.0,0.0,2615.0,1.0,0.0,450.0
44155.0,24.0,22.0,1.0,9.0,0.0,0.0,14.0,1.0,1.0,1.0,2.0,4.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,2173.0,2.0,0.0,46.0
86979.0,67.0,584.0,100.0,835.0,65.0,83.0,35.0,1.0,5.0,5.0,5.0,2.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,1.0,2246.0,0.0,2.0,1702.0
76532.0,38.0,355.0,30.0,177.0,90.0,138.0,30.0,4.0,9.0,5.0,7.0,5.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,2305.0,2.0,0.0,820.0
42081.0,86.0,175.0,10.0,110.0,54.0,6.0,27.0,2.0,6.0,3.0,4.0,6.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,2500.0,1.0,1.0,382.0
67546.0,90.0,864.0,134.0,768.0,150.0,38.0,172.0,1.0,4.0,10.0,5.0,3.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,2679.0,0.0,0.0,2126.0
88420.0,87.0,957.0,153.0,612.0,99.0,95.0,153.0,1.0,4.0,7.0,8.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,2070.0,0.0,3.0,2069.0
31158.0,62.0,25.0,6.0,16.0,20.0,0.0,5.0,2.0,2.0,0.0,3.0,8.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,2530.0,1.0,0.0,72.0
61671.0,23.0,641.0,7.0,56.0,0.0,0.0,28.0,8.0,10.0,4.0,6.0,8.0,0.0,52.0,1.0,0.0,0.0,1.0,0.0,0.0,2038.0,1.0,2.0,732.0
69719.0,99.0,273.0,86.0,208.0,177.0,14.0,43.0,1.0,2.0,3.0,5.0,1.0,0.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,2046.0,0.0,0.0,801.0
49160.0,29.0,122.0,21.0,43.0,25.0,10.0,15.0,2.0,3.0,1.0,6.0,6.0,0.0,71.0,1.0,0.0,0.0,1.0,0.0,0.0,2264.0,1.0,0.0,236.0
24882.0,52.0,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,0.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,2670.0,1.0,1.0,80.0
90933.0,90.0,1020.0,31.0,430.0,62.0,63.0,79.0,1.0,4.0,6.0,4.0,1.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,1.0,2102.0,0.0,1.0,1685.0
113734.0,9.0,6.0,2.0,3.0,1.0,262.0,3.0,0.0,27.0,0.0,0.0,1.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,1.0,2044.0,0.0,0.0,277.0
59292.0,71.0,378.0,14.0,68.0,19.0,14.0,14.0,2.0,3.0,5.0,8.0,3.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,2393.0,1.0,0.0,507.0
45759.0,13.0,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,2503.0,2.0,0.0,68.0
22148.0,16.0,15.0,5.0,14.0,0.0,4.0,11.0,1.0,1.0,0.0,3.0,7.0,0.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,2089.0,0.0,0.0,49.0
73395.0,94.0,272.0,7.0,80.0,20.0,7.0,11.0,1.0,4.0,4.0,6.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,2115.0,0.0,0.0,397.0
29819.0,77.0,9.0,1.0,24.0,2.0,1.0,2.0,3.0,3.0,0.0,3.0,6.0,0.0,49.0,1.0,0.0,0.0,1.0,0.0,0.0,2260.0,1.0,0.0,39.0
45688.0,20.0,279.0,0.0,18.0,0.0,0.0,9.0,2.0,3.0,1.0,8.0,4.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,2167.0,1.0,1.0,306.0
62820.0,51.0,398.0,61.0,265.0,138.0,61.0,53.0,1.0,3.0,4.0,6.0,1.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,2426.0,0.0,0.0,976.0
60491.0,81.0,637.0,47.0,237.0,12.0,19.0,76.0,4.0,6.0,11.0,7.0,5.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,2308.0,1.0,0.0,1028.0
33235.0,71.0,45.0,0.0,16.0,2.0,1.0,6.0,1.0,3.0,0.0,3.0,7.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,2156.0,1.0,0.0,70.0
35701.0,36.0,21.0,1.0,9.0,7.0,3.0,5.0,1.0,1.0,0.0,3.0,6.0,0.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,2479.0,0.0,0.0,46.0
31535.0,95.0,15.0,4.0,13.0,0.0,0.0,19.0,1.0,1.0,1.0,2.0,7.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,2288.0,1.0,1.0,51.0
92556.0,32.0,493.0,183.0,352.0,184.0,23.0,28.0,0.0,3.0,5.0,13.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,2082.0,0.0,0.0,1263.0
67384.0,32.0,957.0,40.0,175.0,158.0,53.0,107.0,2.0,7.0,8.0,5.0,5.0,0.0,50.0,1.0,0.0,0.0,1.0,0.0,0.0,2608.0,1.0,1.0,1490.0
80573.0,85.0,829.0,138.0,430.0,60.0,92.0,15.0,1.0,4.0,6.0,13.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,2635.0,0.0,0.0,1564.0
77870.0,93.0,1017.0,50.0,500.0,65.0,50.0,133.0,3.0,5.0,5.0,5.0,8.0,0.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,2688.0,1.0,3.0,1815.0
52278.0,24.0,953.0,0.0,71.0,0.0,0.0,174.0,6.0,10.0,5.0,10.0,8.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,1.0,2532.0,1.0,0.0,1198.0
57107.0,44.0,159.0,0.0,120.0,0.0,0.0,137.0,7.0,4.0,4.0,8.0,8.0,0.0,52.0,1.0,0.0,0.0,1.0,0.0,0.0,2686.0,1.0,3.0,416.0
18929.0,15.0,32.0,0.0,8.0,23.0,4.0,18.0,1.0,1.0,0.0,4.0,6.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,2510.0,0.0,0.0,85.0
36038.0,82.0,23.0,0.0,15.0,0.0,2.0,7.0,2.0,3.0,0.0,3.0,6.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,1.0,2406.0,1.0,0.0,47.0
20180.0,27.0,18.0,42.0,24.0,15.0,20.0,18.0,1.0,2.0,1.0,4.0,7.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,2506.0,0.0,0.0,137.0
34230.0,72.0,15.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,7.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,2562.0,2.0,0.0,21.0
31878.0,7.0,23.0,4.0,5.0,10.0,5.0,23.0,1.0,1.0,0.0,4.0,3.0,0.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,2019.0,1.0,0.0,70.0
70932.0,57.0,200.0,193.0,100.0,46.0,185.0,185.0,2.0,6.0,2.0,12.0,3.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,2173.0,1.0,0.0,909.0
91249.0,84.0,1324.0,27.0,119.0,71.0,108.0,27.0,0.0,7.0,9.0,6.0,4.0,0.0,64.0,1.0,0.0,0.0,1.0,0.0,0.0,2629.0,0.0,5.0,1676.0
77598.0,53.0,1193.0,33.0,281.0,129.0,66.0,33.0,1.0,7.0,5.0,13.0,3.0,0.0,77.0,1.0,0.0,0.0,0.0,1.0,0.0,2283.0,0.0,1.0,1735.0
80982.0,48.0,505.0,137.0,401.0,104.0,22.0,22.0,3.0,11.0,5.0,11.0,5.0,1.0,61.0,1.0,0.0,0.0,1.0,0.0,0.0,2549.0,2.0,0.0,1191.0
22701.0,2.0,2.0,4.0,9.0,0.0,4.0,5.0,1.0,1.0,0.0,3.0,5.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,2309.0,1.0,0.0,24.0
55212.0,65.0,1103.0,0.0,45.0,0.0,0.0,34.0,3.0,4.0,2.0,11.0,8.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,2595.0,1.0,2.0,1182.0
70617.0,45.0,353.0,61.0,753.0,40.0,46.0,27.0,1.0,3.0,3.0,7.0,2.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,2383.0,0.0,0.0,1280.0
64849.0,42.0,652.0,48.0,350.0,94.0,84.0,108.0,1.0,9.0,3.0,6.0,5.0,0.0,63.0,1.0,0.0,0.0,1.0,0.0,0.0,2605.0,0.0,1.0,1336.0
62694.0,29.0,379.0,6.0,157.0,25.0,91.0,91.0,5.0,9.0,3.0,7.0,7.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,2389.0,2.0,0.0,749.0
61917.0,83.0,46.0,4.0,36.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,5.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,2233.0,2.0,0.0,91.0
67472.0,93.0,162.0,31.0,127.0,8.0,17.0,69.0,2.0,4.0,2.0,7.0,3.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,2286.0,1.0,0.0,414.0
21059.0,40.0,8.0,3.0,19.0,3.0,3.0,8.0,3.0,3.0,0.0,3.0,6.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,2185.0,1.0,0.0,44.0
29543.0,47.0,17.0,3.0,18.0,3.0,4.0,18.0,2.0,3.0,1.0,2.0,7.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,2101.0,2.0,0.0,63.0
75903.0,50.0,340.0,108.0,185.0,130.0,38.0,100.0,2.0,6.0,6.0,9.0,3.0,0.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,2459.0,1.0,0.0,901.0
34984.0,40.0,8.0,4.0,15.0,3.0,5.0,3.0,2.0,1.0,0.0,3.0,7.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,2673.0,2.0,0.0,38.0
54998.0,3.0,154.0,22.0,202.0,39.0,30.0,8.0,5.0,4.0,2.0,9.0,4.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,2488.0,1.0,1.0,455.0
54356.0,62.0,710.0,15.0,30.0,20.0,0.0,0.0,3.0,11.0,2.0,8.0,8.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,1.0,2599.0,1.0,1.0,775.0
34242.0,25.0,8.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,2110.0,1.0,0.0,15.0
25410.0,48.0,2.0,2.0,4.0,13.0,13.0,4.0,1.0,1.0,0.0,4.0,4.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,2314.0,1.0,0.0,38.0
73356.0,56.0,1050.0,14.0,322.0,0.0,14.0,112.0,1.0,5.0,11.0,5.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,2155.0,0.0,4.0,1512.0
28320.0,68.0,19.0,1.0,14.0,3.0,2.0,4.0,1.0,1.0,0.0,3.0,8.0,0.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,2543.0,1.0,0.0,43.0
23763.0,64.0,22.0,0.0,6.0,6.0,2.0,6.0,1.0,1.0,0.0,3.0,7.0,0.0,43.0,1.0,0.0,0.0,1.0,0.0,0.0,2703.0,1.0,0.0,42.0
72570.0,67.0,274.0,83.0,216.0,151.0,141.0,224.0,1.0,4.0,6.0,12.0,1.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,2077.0,0.0,0.0,1089.0
34529.0,94.0,68.0,6.0,38.0,3.0,6.0,41.0,2.0,2.0,2.0,3.0,7.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,2665.0,1.0,0.0,162.0
70792.0,82.0,344.0,45.0,654.0,104.0,11.0,114.0,2.0,3.0,4.0,10.0,3.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0,0.0,2520.0,0.0,0.0,1272.0
63211.0,3.0,145.0,193.0,459.0,205.0,26.0,145.0,2.0,3.0,8.0,7.0,2.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,2616.0,0.0,1.0,1173.0
83891.0,24.0,217.0,38.0,350.0,111.0,85.0,15.0,1.0,4.0,7.0,10.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,2021.0,1.0,0.0,816.0
36065.0,54.0,18.0,7.0,34.0,10.0,2.0,3.0,3.0,3.0,0.0,3.0,8.0,0.0,52.0,1.0,0.0,0.0,1.0,0.0,0.0,2467.0,2.0,0.0,74.0
39898.0,20.0,69.0,8.0,26.0,12.0,7.0,12.0,2.0,3.0,0.0,4.0,7.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,2514.0,1.0,0.0,134.0
51141.0,96.0,144.0,0.0,7.0,0.0,0.0,6.0,1.0,3.0,1.0,4.0,5.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,1.0,2368.0,0.0,0.0,157.0
56939.0,19.0,256.0,34.0,103.0,90.0,29.0,49.0,2.0,3.0,3.0,10.0,3.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,2296.0,1.0,0.0,561.0
80872.0,60.0,483.0,72.0,567.0,94.0,12.0,108.0,1.0,4.0,4.0,10.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0,0.0,2060.0,0.0,0.0,1336.0
72335.0,2.0,1285.0,105.0,653.0,28.0,21.0,0.0,1.0,10.0,4.0,8.0,8.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,2697.0,0.0,1.0,2092.0
61798.0,13.0,338.0,4.0,89.0,11.0,8.0,13.0,1.0,4.0,2.0,9.0,4.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,1.0,2230.0,0.0,0.0,463.0
76842.0,37.0,605.0,10.0,345.0,84.0,54.0,32.0,1.0,1.0,8.0,7.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,1.0,2069.0,0.0,0.0,1130.0
29478.0,59.0,8.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,2175.0,1.0,0.0,20.0
46998.0,55.0,172.0,41.0,86.0,45.0,6.0,27.0,5.0,5.0,3.0,5.0,7.0,0.0,64.0,1.0,0.0,0.0,1.0,0.0,0.0,2627.0,1.0,1.0,377.0
96843.0,60.0,448.0,71.0,951.0,40.0,17.0,17.0,1.0,6.0,11.0,10.0,2.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,2444.0,0.0,2.0,1544.0
56551.0,48.0,67.0,4.0,32.0,17.0,2.0,16.0,3.0,2.0,1.0,4.0,4.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,1.0,2065.0,2.0,0.0,138.0
70053.0,38.0,512.0,53.0,98.0,81.0,179.0,89.0,3.0,8.0,5.0,10.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,2373.0,1.0,0.0,1012.0
71670.0,8.0,1462.0,16.0,128.0,0.0,0.0,160.0,1.0,5.0,3.0,6.0,6.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,1.0,2367.0,0.0,4.0,1766.0
44359.0,19.0,20.0,0.0,14.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,3.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,2024.0,2.0,0.0,45.0
40887.0,32.0,50.0,4.0,44.0,10.0,10.0,43.0,3.0,3.0,1.0,3.0,9.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0,0.0,2431.0,2.0,1.0,161.0
48877.0,27.0,102.0,1.0,15.0,2.0,0.0,24.0,1.0,3.0,0.0,4.0,7.0,0.0,54.0,1.0,0.0,0.0,1.0,0.0,0.0,2187.0,1.0,0.0,144.0
74485.0,58.0,499.0,149.0,815.0,173.0,49.0,49.0,1.0,6.0,7.0,12.0,3.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,2321.0,0.0,0.0,1734.0
64474.0,59.0,381.0,35.0,172.0,56.0,86.0,93.0,2.0,8.0,2.0,10.0,5.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,2262.0,1.0,0.0,823.0
77226.0,29.0,631.0,43.0,239.0,128.0,76.0,21.0,2.0,6.0,8.0,12.0,3.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,2133.0,1.0,0.0,1138.0
72643.0,60.0,526.0,80.0,553.0,123.0,94.0,53.0,1.0,3.0,10.0,7.0,2.0,0.0,71.0,1.0,0.0,0.0,1.0,0.0,0.0,2499.0,0.0,2.0,1429.0
