Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Days_Customer,Total_AcceptedCmp,Total_SpentProducts
46102.0,2,1,3,14,0,1,0,0,1,1,1,0,2,7,0,62,0,0,1,0,0,1,0,0,0,0,3667,0,16
84574.0,0,0,72,387,20,713,38,54,163,1,9,11,11,5,0,72,0,0,1,0,0,0,0,1,0,0,3946,0,1375
56181.0,0,1,6,121,103,69,8,44,48,1,4,2,7,4,0,62,0,0,1,0,0,0,1,0,0,0,4093,0,393
63120.0,0,1,53,965,69,279,54,41,69,5,8,4,9,7,0,74,0,0,0,1,0,1,0,0,0,0,4195,1,1477
73691.0,0,1,58,707,21,250,85,43,73,2,6,2,8,2,0,53,0,0,1,0,0,0,1,0,0,0,3791,1,1179
63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,64,0,0,1,0,0,0,0,0,1,0,4188,0,1005
76140.0,0,0,57,586,66,653,17,0,26,1,5,9,6,2,0,76,0,0,0,0,1,0,0,0,1,0,3603,0,1348
62859.0,0,1,37,1063,89,102,16,12,25,4,9,4,6,6,0,65,0,0,0,0,1,1,0,0,0,0,4102,0,1307
45906.0,0,1,20,305,3,27,4,3,144,2,5,4,4,5,0,60,0,0,1,0,0,0,0,1,0,0,3974,1,486
77632.0,0,0,73,1200,105,758,0,42,147,1,4,2,6,2,0,77,0,0,0,1,0,0,0,0,1,0,4032,3,2252
46463.0,1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,53,0,0,0,0,1,0,1,0,0,0,3871,0,235
105471.0,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,0,54,0,0,1,0,0,0,0,0,1,0,4080,3,1724
55282.0,1,0,9,125,6,73,8,4,19,1,3,1,6,4,0,54,0,0,0,1,0,1,0,0,0,0,3754,0,235
78710.0,0,1,42,721,0,152,119,50,50,3,7,6,12,4,0,47,0,0,0,1,0,0,1,0,0,0,3593,0,1092
66886.0,0,1,28,315,4,62,41,31,146,2,7,1,7,5,0,66,0,0,1,0,0,0,0,0,1,0,3842,0,599
98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,64,0,0,0,1,0,0,0,1,0,0,3688,1,2008
29103.0,1,0,38,16,0,17,6,3,6,2,1,0,3,9,0,39,0,0,1,0,0,0,0,0,1,0,4227,0,48
67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,50,0,0,1,0,0,0,1,0,0,0,4242,0,1174
50616.0,0,1,71,30,2,25,0,1,9,1,1,1,4,2,0,74,0,0,0,0,1,0,0,0,1,0,3633,0,67
49431.0,0,1,9,219,3,100,26,0,17,2,7,1,5,8,0,69,0,0,1,0,0,1,0,0,0,0,4251,0,365
153924.0,0,0,81,1,1,1,1,1,1,0,0,0,0,0,0,49,0,0,1,0,0,1,0,0,0,0,3698,0,6
61278.0,0,1,87,111,3,28,2,6,15,2,3,1,4,6,0,71,0,0,1,0,0,0,0,0,1,0,3732,0,165
26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,66,1,0,0,0,0,0,0,0,1,0,4201,0,210
73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,77,0,0,0,0,1,0,0,0,1,0,3858,0,1095
46734.0,1,2,86,100,1,39,6,1,76,4,3,2,3,6,0,58,0,0,0,0,1,0,0,1,0,0,3807,1,223
56253.0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,61,0,0,1,0,0,0,0,0,1,0,4125,0,597
19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,39,0,0,1,0,0,0,1,0,0,0,3783,0,22
58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,49,0,0,1,0,0,0,0,0,0,1,3742,0,1064
25965.0,0,0,29,2,2,11,41,7,11,1,2,0,3,8,0,44,0,1,0,0,0,0,1,0,0,0,4216,0,74
14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,68,0,0,0,1,0,0,0,0,1,0,4100,0,26
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,65,0,0,1,0,0,0,1,0,0,0,4104,0,60
45068.0,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,50,0,0,0,0,1,0,0,0,1,0,3965,0,20
21063.0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,37,0,1,0,0,0,0,0,1,0,0,3833,0,59
29187.0,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,56,0,0,0,0,1,0,1,0,0,0,3972,0,34
54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,53,1,0,0,0,0,0,1,0,0,0,3790,0,198
59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,60,0,0,0,0,1,0,1,0,0,0,3891,0,1048
59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,62,0,0,0,1,0,0,0,1,0,0,3789,0,574
66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,54,0,0,1,0,0,0,0,0,0,1,4211,0,1029
77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,44,0,0,1,0,0,0,1,0,0,0,3751,0,670
52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,49,0,0,0,0,1,0,0,1,0,0,4131,0,990
26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,50,0,0,1,0,0,0,1,0,0,0,3594,0,11
81300.0,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,61,0,0,0,0,1,0,1,0,0,0,4163,2,1241
70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,45,0,0,1,0,0,0,0,1,0,0,3734,0,576
36145.0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,0,39,1,0,0,0,0,0,1,0,0,0,3934,2,172
65295.0,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,44,0,0,0,0,1,0,0,1,0,0,3744,0,664
68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,61,0,0,1,0,0,1,0,0,0,0,3810,0,928
68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,57,0,0,1,0,0,1,0,0,0,0,4224,0,2074
41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,42,1,0,0,0,0,0,0,0,1,0,3895,0,467
38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,69,0,0,1,0,0,0,0,0,1,0,3804,0,257
65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,57,0,0,1,0,0,0,0,0,1,0,3748,0,1146
66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,48,0,0,0,0,1,1,0,0,0,0,4035,0,689
86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,52,0,0,0,0,1,0,0,1,0,0,4211,1,2114
160803.0,0,0,21,55,16,1622,17,3,4,15,0,28,1,0,0,42,0,0,0,0,1,0,1,0,0,0,4250,0,1717
77845.0,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,35,0,0,0,0,1,0,0,0,1,0,3600,2,1346
69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,55,0,0,0,0,1,0,0,0,1,0,3828,0,1044
50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,64,0,0,0,0,1,1,0,0,0,0,4189,2,493
61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,54,0,0,1,0,0,0,0,1,0,0,3864,0,957
42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,66,0,0,0,1,0,0,0,0,1,0,3908,0,270
13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,72,0,1,0,0,0,0,0,0,1,0,3795,0,29
47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,75,0,0,0,1,0,0,0,0,0,1,3952,1,121
61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,63,0,0,0,1,0,0,1,0,0,0,3894,0,126
34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,29,0,0,1,0,0,0,0,1,0,0,3651,0,23
26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,75,0,0,0,0,1,0,0,1,0,0,4003,1,57
45938.0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,63,0,0,1,0,0,0,0,1,0,0,3794,0,636
78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,64,0,0,1,0,0,0,0,0,1,0,3637,1,1004
78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,51,0,0,1,0,0,1,0,0,0,0,3841,0,734
71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,46,0,0,1,0,0,0,1,0,0,0,3665,0,614
71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,0,46,0,0,1,0,0,1,0,0,0,0,3694,1,1453
90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,36,0,0,0,1,0,0,0,1,0,0,3617,4,1621
41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,56,0,0,0,1,0,1,0,0,0,0,3741,0,187
71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,0,38,0,0,1,0,0,0,1,0,0,0,4091,2,1443
35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,54,0,0,0,0,1,1,0,0,0,0,3558,0,57
43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,73,0,0,1,0,0,1,0,0,0,0,4001,0,637
66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,0,76,0,0,0,0,1,0,0,0,1,0,3776,1,948
35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,0,53,0,0,0,1,0,0,1,0,0,0,4091,2,59
25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,38,0,0,1,0,0,0,1,0,0,0,3908,0,18
55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,59,0,0,0,1,0,0,0,1,0,0,4172,0,903
33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,49,0,0,1,0,0,0,0,1,0,0,4050,0,112
58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,71,0,0,1,0,0,0,0,0,1,0,3967,0,596
50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,42,0,0,1,0,0,0,0,0,1,0,3882,0,233
76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,49,0,0,0,0,1,0,1,0,0,0,4125,0,1511
87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,64,1,0,0,0,0,1,0,0,0,0,4200,2,1152
25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,46,0,0,1,0,0,0,0,0,1,0,4059,0,48
58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,54,0,0,1,0,0,1,0,0,0,0,4011,0,1185
45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,66,0,0,1,0,0,0,0,1,0,0,3648,0,21
74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,59,0,0,0,1,0,0,1,0,0,0,4113,0,965
59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,70,0,0,1,0,0,0,1,0,0,0,3979,0,869
18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,40,0,0,0,0,1,0,1,0,0,0,3593,0,16
72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,59,0,0,1,0,0,0,1,0,0,0,4057,0,1947
7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,0,48,0,0,1,0,0,0,1,0,0,0,4253,2,71
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,58,0,0,1,0,0,0,1,0,0,0,3577,0,65
80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,69,0,0,1,0,0,0,1,0,0,0,3774,1,1380
75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,48,0,0,0,1,0,1,0,0,0,0,3711,0,1027
56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,59,0,0,0,1,0,0,1,0,0,0,3817,0,411
89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,33,0,0,1,0,0,0,0,0,1,0,3996,1,836
35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,75,0,0,0,0,1,1,0,0,0,0,3831,0,11
53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,71,0,0,0,0,1,0,0,0,1,0,4247,0,480
66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,46,0,0,1,0,0,0,1,0,0,0,3938,0,606
45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,76,0,0,0,0,1,1,0,0,0,0,3812,0,284
89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,51,0,0,1,0,0,1,0,0,0,0,3819,3,1472
72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,75,0,0,1,0,0,0,1,0,0,0,3617,4,1677
67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,51,0,0,1,0,0,0,1,0,0,0,4013,0,1335
70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,72,0,0,0,1,0,0,0,0,1,0,3582,0,334
17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,35,0,1,0,0,0,0,1,0,0,0,4024,0,18
62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,55,0,0,1,0,0,0,0,0,1,0,4245,0,1338
64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,71,0,0,0,0,1,0,0,1,0,0,4019,0,1099
34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,68,0,0,0,1,0,0,0,0,1,0,4036,0,97
48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,74,0,0,0,0,1,0,0,1,0,0,3735,0,63
38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,46,1,0,0,0,0,0,0,0,1,0,3888,0,109
82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,60,0,0,1,0,0,0,1,0,0,0,3711,1,902
83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,72,0,0,1,0,0,0,0,0,1,0,3969,1,1574
17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,49,1,0,0,0,0,0,1,0,0,0,3758,0,38
71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,29,0,0,1,0,0,0,0,1,0,0,3668,0,960
33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,0,54,0,0,1,0,0,0,0,1,0,0,3843,1,28
63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,0,70,1,0,0,0,0,0,1,0,0,0,3707,2,1215
83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,52,0,0,0,0,1,0,0,0,1,0,3736,0,1497
51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,66,0,0,0,0,1,0,0,0,1,0,3825,0,449
58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,49,0,0,1,0,0,0,0,0,0,1,3742,0,1064
80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,55,0,0,1,0,0,0,1,0,0,0,4042,4,1757
75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,45,0,0,1,0,0,0,0,0,1,0,3614,0,1440
63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,46,1,0,0,0,0,0,0,0,1,0,4061,0,1006
62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,52,0,0,0,0,1,0,0,0,1,0,4243,1,1226
58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,60,0,0,1,0,0,0,1,0,0,0,3839,0,1171
40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,45,0,0,0,1,0,0,1,0,0,0,4027,0,92
38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,65,0,0,0,0,1,0,1,0,0,0,3640,0,99
35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,43,1,0,0,0,0,0,1,0,0,0,3825,0,66
79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,57,0,0,1,0,0,0,0,1,0,0,3622,0,564
78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,36,0,0,0,1,0,0,1,0,0,0,3800,0,1427
31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,0,46,0,0,0,0,1,0,0,1,0,0,3971,2,86
75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,72,0,0,1,0,0,0,0,1,0,0,3594,0,833
48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,69,0,0,1,0,0,0,1,0,0,0,3984,0,242
74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,47,0,0,1,0,0,0,1,0,0,0,4212,0,1869
67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,37,0,0,1,0,0,0,0,0,1,0,4218,0,1364
46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,59,1,0,0,0,0,0,1,0,0,0,3857,0,183
62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,68,0,0,0,1,0,0,1,0,0,0,3955,0,450
72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,45,0,0,1,0,0,0,1,0,0,0,3917,0,758
78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,73,0,0,0,0,1,0,1,0,0,0,3755,0,1507
42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,59,0,0,1,0,0,0,0,1,0,0,3987,1,654
33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,52,0,0,1,0,0,0,1,0,0,0,3998,0,81
6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,67,0,0,0,0,1,0,0,0,1,0,4124,0,137
41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,71,0,0,1,0,0,0,0,0,1,0,4036,0,16
40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,59,0,0,0,0,1,0,0,1,0,0,3859,0,93
74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,66,0,0,0,0,1,0,0,0,1,0,3710,0,1158
51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,69,0,0,0,1,0,0,0,1,0,0,3749,0,43
72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,53,0,0,1,0,0,0,0,1,0,0,3846,0,1525
71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,50,0,0,0,0,1,0,0,1,0,0,3641,0,1230
36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,48,0,0,1,0,0,0,0,0,1,0,3632,0,29
20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,54,0,0,1,0,0,0,0,1,0,0,3605,0,25
30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,52,0,0,1,0,0,0,1,0,0,0,3658,0,24
31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,52,0,0,1,0,0,0,0,0,1,0,3932,0,38
20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,38,0,1,0,0,0,0,1,0,0,0,4164,0,57
17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,64,0,0,0,1,0,0,0,0,1,0,3690,0,47
42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,0,56,0,0,0,0,1,1,0,0,0,0,4099,2,813
43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,0,46,0,0,0,1,0,0,1,0,0,0,3587,1,629
40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,48,0,0,1,0,0,1,0,0,0,0,4215,0,377
62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,79,0,0,0,1,0,0,0,0,1,0,4086,0,1612
82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,67,0,0,0,0,1,0,1,0,0,0,4155,4,729
16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,0,74,0,0,1,0,0,0,0,1,0,0,3901,1,50
51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,46,0,0,1,0,0,0,1,0,0,0,3799,0,270
46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,63,0,0,1,0,0,0,0,1,0,0,4006,0,177
45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,62,0,0,0,1,0,0,0,1,0,0,4081,1,315
70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,70,0,0,0,0,1,0,1,0,0,0,3557,0,767
60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,59,1,0,0,0,0,1,0,0,0,0,4170,0,1071
73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,51,0,0,1,0,0,0,0,0,1,0,4040,0,1580
19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,56,0,0,1,0,0,0,1,0,0,0,3753,0,60
61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,54,0,0,0,1,0,0,1,0,0,0,3754,0,573
46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,68,0,0,1,0,0,0,0,0,0,1,4016,0,41
34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,73,0,0,1,0,0,0,1,0,0,0,4082,0,170
82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,80,0,0,0,0,1,0,0,1,0,0,3792,0,1167
48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,66,0,0,1,0,0,0,1,0,0,0,4005,4,1526
49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,48,0,0,0,1,0,0,1,0,0,0,3793,0,458
56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,53,0,0,0,1,0,0,1,0,0,0,3654,0,63
55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,67,0,0,1,0,0,0,1,0,0,0,3807,0,405
59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,52,0,0,1,0,0,0,1,0,0,0,4020,1,1027
72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,52,0,0,1,0,0,0,0,1,0,0,4005,0,1478
26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,43,0,0,1,0,0,0,1,0,0,0,3812,0,72
21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,52,0,0,1,0,0,0,0,1,0,0,3991,1,48
73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,49,0,0,1,0,0,0,0,1,0,0,3585,0,726
52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,69,0,0,0,1,0,0,1,0,0,0,4066,0,860
91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,38,0,0,0,0,1,0,0,0,1,0,3774,0,1497
65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,54,0,0,0,0,1,0,0,0,1,0,3604,0,495
30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,48,0,0,1,0,0,0,1,0,0,0,3665,0,20
22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,70,0,0,1,0,0,0,0,1,0,0,4138,0,570
65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,52,0,0,1,0,0,0,1,0,0,0,3648,0,769
25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,46,1,0,0,0,0,0,1,0,0,0,3857,0,55
76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,44,0,0,0,0,1,0,0,1,0,0,3976,3,1808
22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,52,0,0,1,0,0,0,1,0,0,0,3881,0,55
57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,63,0,0,1,0,0,0,0,1,0,0,3570,2,577
22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,61,0,0,1,0,0,0,1,0,0,0,3993,0,162
87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,65,0,0,1,0,0,0,0,0,1,0,3959,5,1957
78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,65,1,0,0,0,0,1,0,0,0,0,3995,0,1576
93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,70,0,0,1,0,0,0,1,0,0,0,3974,2,1616
37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,62,0,0,1,0,0,1,0,0,0,0,4089,0,36
80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,66,0,0,0,0,1,0,0,0,0,1,3970,0,1482
16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,40,0,0,1,0,0,0,0,0,1,0,3676,0,22
55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,48,0,0,0,0,1,1,0,0,0,0,3775,0,63
48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,32,0,0,1,0,0,0,0,1,0,0,4213,0,680
56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,57,0,0,0,0,1,0,0,0,1,0,3976,0,542
25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,44,1,0,0,0,0,0,0,0,1,0,3826,0,50
35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,57,0,0,1,0,0,0,1,0,0,0,4056,0,39
71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,68,0,0,1,0,0,0,1,0,0,0,4013,0,1043
49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,52,0,0,0,1,0,0,0,1,0,0,3986,0,385
81702.0,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,44,0,0,1,0,0,1,0,0,0,0,4200,0,1633
45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,44,1,0,0,0,0,0,0,1,0,0,3918,0,46
56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,0,47,0,0,1,0,0,0,0,1,0,0,3656,1,761
34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,74,0,0,1,0,0,0,0,0,1,0,3884,0,76
40049.0,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,50,0,0,1,0,0,0,1,0,0,0,4133,0,290
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,36,0,0,1,0,0,0,0,1,0,0,3604,0,89
19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,43,0,0,1,0,0,0,1,0,0,0,4152,0,70
82504.0,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,64,1,0,0,0,0,0,1,0,0,0,3893,0,1066
81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,0,54,0,0,1,0,0,0,0,0,1,0,3723,4,2009
61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,33,1,0,0,0,0,0,0,1,0,0,4194,0,1345
55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,68,0,0,0,1,0,0,0,1,0,0,4108,0,764
